,student_id,gender,grade,region,study_hours,attendance_rate,mid_score,final_score,join_dt
1120,1121,M,3,Seoul,,84.2,36.7,58.3,2024-06-27
1121,1122,M,1,Seoul,9.2,89.7,70.2,53.4,2024-07-25
1122,1123,M,2,Gyeonggi,11.5,98.5%,78.4,97.0,2024-10-13
1123,1124,F,2,Etc,0.0,100.0%,48.5,67.9,2024-12-16
1124,1125,M,2,Gyeonggi,14.5,83.7%,56.5,62.1,2025-02-19
1125,1126,M,3,Gyeonggi,8.3,100.0,71.5,97.4,2024-12-01
1126,1127,F,3,Gyeonggi,0.3,95.19999999999999,94.2,80.7,2025-01-26
1127,1128,F,3,Seoul,12.6,100.0,47.8,86.1,2024-11-04
1128,1129,F,3,Seoul,23.1,86.4%,63.5,52.9,2024-11-02
1129,1130,M,3,Gyeonggi,,82.69999999999999,72.3,80.3,2024-12-14
1130,1131,F,1,Gyeonggi,10.8,96.89999999999999,53.8,73.7,2025-02-04
1131,1132,F,3,Seoul,,92.80000000000001,81.2,63.0,2024-07-05
1132,1133,F,1,Seoul,20.0,84.3%,56.6,81.5,2024-03-08
1133,1134,F,1,Daegu,5.6,98.2,68.3,80.0,2024-05-22
1134,1135,F,3,Etc,18.0,93.4,71.8,74.2,2024-11-11
1135,1136,F,2,Seoul,7.6,90.4%,77.5,95.2,2024-06-04
1136,1137,F,1,Busan,16.9,79.80000000000001,72.8,77.2,2024-09-05
1137,1138,M,2,Seoul,18.5,95.7,65.7,100.0,2024-10-27
1138,1139,F,1,Busan,9.6,95.89999999999999%,62.2,71.1,2024-09-08
1139,1140,M,1,Seoul,4.5,89.9,68.5,50.2,2024-04-21
1140,1141,M,3,Etc,13.8,85.7,47.3,97.7,2024-06-30
1141,1142,M,1,Seoul,12.8,92.7%,61.9,87.3,2024-12-19
1142,1143,F,3,Gyeonggi,4.9,100.0,65.5,94.4,2024-05-25
1143,1144,M,3,Busan,14.2,100.0%,69.9,100.0,2024-12-20
1144,1145,M,3,Seoul,11.6,87.8,50.8,77.6,2024-03-14
1145,1146,M,1,Busan,11.7,94.8,72.6,79.9,2024-12-13
1146,1147,F,3,Etc,12.6,89.8,100.0,100.0,2024-09-10
1147,1148,F,1,Busan,11.9,95.8,44.1,92.9,2024-06-16
1148,1149,M,2,Seoul,8.7,98.2,63.1,61.9,2024-05-10
1149,1150,F,1,Seoul,15.6,100.0,64.2,73.7,2024-10-04
1150,1151,F,3,Seoul,5.7,93.7,90.5,82.3,2024-06-29
1151,1152,M,3,Busan,23.7,77.9,76.2,64.4,2024-05-04
1152,1153,M,2,Etc,0.0,91.9,83.4,46.6,2024-10-14
1153,1154,M,2,Etc,16.8,84.39999999999999,71.4,67.8,2024-03-29
1154,1155,M,1,Seoul,17.2,91.5%,88.9,77.1,2024-12-03
1155,1156,F,1,Daegu,10.2,94.8,82.5,87.0,2024-10-14
1156,1157,F,3,Gyeonggi,4.8,99.6,64.9,92.0,2024-06-06
1157,1158,F,1,Seoul,12.4,100.0,81.4,70.2,2024-08-22
1158,1159,F,3,Busan,6.2,100.0,54.6,,2025-02-15
1159,1160,M,3,Seoul,10.1,88.3,87.6,60.5,2024-05-07
1160,1161,M,1,Seoul,6.7,86.3,60.7,77.2,2024-08-31
1161,1162,F,2,Busan,17.9,92.7,,94.8,2024-04-14
1162,1163,M,2,Daegu,11.6,96.1,72.5,49.2,2024-12-31
1163,1164,M,3,Gyeonggi,18.9,100.0,99.1,70.7,2024-08-26
1164,1165,F,1,Seoul,11.7,89.0,84.5,83.5,2024-11-17
1165,1166,F,2,Gyeonggi,1.4,91.3%,98.5,86.8,2024-05-12
1166,1167,F,3,Gyeonggi,13.0,89.3,64.3,71.0,2024-07-21
1167,1168,F,2,Gyeonggi,20.4,85.1,74.7,83.4,2024-08-30
1168,1169,M,1,Busan,11.2,96.8,53.4,62.9,2024-07-25
1169,1170,F,3,Etc,4.6,94.19999999999999,56.3,74.0,2025-01-24
1170,1171,F,3,Etc,10.0,97.5,62.0,68.2,2024-12-01
1171,1172,M,3,Gyeonggi,5.2,93.30000000000001,40.6,52.8,2025-01-02
1172,1173,F,3,Seoul,17.7,93.2,94.6,54.6,2024-03-17
1173,1174,M,3,Seoul,5.1,99.0,54.1,100.0,2024-10-06
1174,1175,F,1,Seoul,6.0,78.9,71.3,98.1,2024-09-27
1175,1176,F,2,Gyeonggi,11.6,86.0,83.3,59.1,2025-01-04
1176,1177,M,2,Gyeonggi,19.6,95.3,80.6,82.5,2024-09-16
1177,1178,F,3,Busan,6.2,94.89999999999999,75.4,87.7,2024-05-26
1178,1179,F,2,Seoul,10.7,89.1,65.1,67.8,2024-03-01
1179,1180,M,2,Gyeonggi,9.3,85.6%,74.9,76.0,2024-09-10
1180,1181,F,1,Etc,,100.0,64.5,92.0,2024-08-14
1181,1182,F,2,Daegu,0.0,85.5,67.3,79.8,2024-11-19
1182,1183,M,1,Etc,3.7,96.39999999999999,67.6,70.6,2024-12-11
1183,1184,M,2,Gyeonggi,7.1,79.80000000000001,74.2,52.1,2024-07-27
1184,1185,M,1,Seoul,13.7,88.9,75.7,96.6,2024-07-03
1185,1186,F,2,Seoul,8.6,96.2,67.8,70.1,2025-01-19
1186,1187,F,2,Daegu,2.6,80.10000000000001,72.2,88.9,2024-08-25
1187,1188,F,2,Gyeonggi,9.9,94.39999999999999,48.9,94.6,2024-08-13
1188,1189,M,3,Busan,13.9,99.4,35.7,53.5,2024-09-26
1189,1190,F,3,Busan,21.4,96.8,84.9,70.2,2024-06-13
1190,1191,M,2,Busan,14.0,85.6,61.9,34.0,2024-08-05
1191,1192,M,2,Seoul,6.1,87.2,49.2,,2025-02-22
1192,1193,F,3,Busan,12.0,97.2,65.7,38.1,2024-03-15
1193,1194,M,3,Gyeonggi,,94.3,68.4,61.4,2024-06-28
1194,1195,F,1,Seoul,3.4,100.0,53.7,55.9,2024-03-03
1195,1196,F,1,Seoul,12.2,82.39999999999999,59.6,78.9,2024-11-21
1196,1197,F,3,Gyeonggi,20.4,82.5,64.7,62.8,2024-11-05
1197,1198,F,2,Gyeonggi,19.8,87.4,100.0,76.4,2024-05-01
1198,1199,M,1,Busan,0.0,85.1,70.7,43.7,2024-03-10
1199,1200,M,1,Etc,11.0,89.4,70.0,79.1,2025-02-22
1200,1201,F,1,Etc,9.4,92.0,71.7,85.9,2024-12-31
1201,1202,M,3,Seoul,10.4,81.6,44.6,69.5,2024-05-17
1202,1203,F,1,Seoul,12.6,89.5,70.6,64.5,2024-10-12
1203,1204,F,1,Gyeonggi,4.0,93.4,53.4,60.4,2024-05-05
1204,1205,F,1,Seoul,10.3,86.9,49.4,83.8,2024-07-26
1205,1206,F,2,Seoul,10.4,90.5%,66.7,58.6,2024-04-02
1206,1207,M,2,Etc,22.8,94.8,62.2,68.7,2024-12-07
1207,1208,M,1,Busan,4.3,94.1,74.9,59.7,2024-09-24
1208,1209,M,2,Busan,12.5,97.39999999999999,45.4,86.0,2025-02-24
1209,1210,M,3,Daegu,1.1,99.2,71.5,65.1,2024-05-19
1210,1211,M,3,Seoul,,94.39999999999999,46.5,51.5,2024-10-14
1211,1212,F,2,Etc,9.6,89.5,30.8,77.5,2024-10-09
1212,1213,M,2,Busan,13.2,93.0,50.1,69.5,2024-05-29
1213,1214,F,1,Seoul,10.0,95.8,45.3,61.2,2024-10-24
1214,1215,F,3,Gyeonggi,3.7,99.5,76.7,66.6,2024-08-29
1215,1216,F,3,Seoul,13.4,100.0,68.7,71.3,2024-12-15
1216,1217,F,2,Etc,13.8,93.89999999999999,77.7,72.1,2024-04-03
1217,1218,F,2,Gyeonggi,,92.2,69.4,89.9,2024-11-25
1218,1219,M,2,Etc,12.7,84.89999999999999,34.9,67.8,2024-04-13
1219,1220,F,2,Seoul,11.1,78.4,46.5,86.8,2024-07-14
1220,1221,M,1,Etc,21.5,100.0,71.2,44.8,2025-02-26
1221,1222,M,1,Busan,,100.0,83.0,100.0,2025-02-11
1222,1223,F,2,Etc,16.8,100.0,87.1,87.1,2024-11-14
1223,1224,M,2,Seoul,13.4,94.69999999999999,64.0,65.6,2024-11-07
1224,1225,M,2,Seoul,12.5,99.6,72.5,65.9,2024-10-29
1225,1226,F,1,Etc,8.7,97.6%,60.8,86.1,2024-04-15
1226,1227,F,3,Seoul,6.3,91.2,,44.5,2024-10-14
1227,1228,M,1,Seoul,17.9,86.6,63.2,52.5,2025-02-15
1228,1229,M,2,Seoul,5.2,90.4,66.1,47.3,2024-10-26
1229,1230,M,3,Daegu,11.4,93.0,75.3,60.3,2024-10-30
1230,1231,F,1,Etc,4.5,79.5,73.9,67.1,2024-04-12
1231,1232,F,2,Busan,10.2,97.39999999999999,100.0,63.4,2025-01-10
1232,1233,M,1,Etc,9.1,92.5,54.5,77.5,2024-05-12
1233,1234,M,1,Etc,15.7,80.9%,45.2,47.8,2024-05-30
1234,1235,F,1,Busan,4.9,95.0,64.4,81.6,2024-12-17
1235,1236,F,2,Gyeonggi,0.0,92.7,77.5,57.2,2025-01-11
1236,1237,F,3,Gyeonggi,14.2,100.0%,75.1,79.7,2024-07-17
1237,1238,F,2,Gyeonggi,17.9,87.0,95.1,85.4,2024-12-08
1238,1239,M,1,Gyeonggi,8.5,72.8,77.2,74.3,2024-03-01
1239,1240,F,1,Etc,12.4,86.2%,37.0,83.6,2024-09-11
1240,1241,M,3,Seoul,10.5,94.8,,84.5,2024-11-19
1241,1242,F,1,Etc,9.8,93.0,70.7,48.6,2025-01-09
1242,1243,F,3,Seoul,15.6,87.3,,61.8,2025-02-21
1243,1244,M,3,Busan,15.1,95.0,52.8,80.0,2024-08-22
1244,1245,F,2,Gyeonggi,16.2,89.60000000000001%,43.0,93.8,2024-06-04
1245,1246,F,3,Seoul,12.0,78.9,98.6,97.9,2024-04-10
1246,1247,F,2,Seoul,13.0,88.8,64.7,88.8,2024-10-01
1247,1248,F,3,Seoul,12.2,100.0,67.4,87.8,2024-12-31
1248,1249,M,3,Gyeonggi,14.0,95.8,65.1,72.4,2024-11-17
1249,1250,M,3,Seoul,,90.0%,76.0,85.3,2024-11-21
1250,1251,F,3,Gyeonggi,3.8,86.3,65.1,63.1,2024-07-26
1251,1252,F,2,Seoul,12.8,91.5,87.8,74.2,2024-05-18
1252,1253,M,1,Busan,13.7,95.0,100.0,64.5,2025-01-04
1253,1254,M,1,Daegu,13.2,96.0,86.8,100.0,2024-05-31
1254,1255,M,2,Gyeonggi,,91.10000000000001,60.5,81.9,2024-04-13
1255,1256,M,2,Seoul,15.9,99.5,62.4,98.5,2024-03-03
1256,1257,M,2,Busan,17.1,84.2,46.5,73.9,2024-05-01
1257,1258,F,3,Seoul,,86.2,73.6,80.5,2024-12-10
1258,1259,M,3,Etc,15.9,94.1,84.3,50.0,2025-01-28
1259,1260,M,2,Seoul,11.0,81.0,83.0,91.5,2025-01-09
1260,1261,F,3,Busan,6.3,82.39999999999999%,85.0,68.4,2025-02-24
1261,1262,F,2,Busan,18.2,98.2,68.9,51.3,2024-04-23
1262,1263,F,1,Gyeonggi,,93.7,86.9,66.6,2024-10-19
1263,1264,F,2,Seoul,2.3,89.0,74.5,78.7,2024-04-19
1264,1265,M,1,Daegu,10.3,87.6,75.4,69.7,2024-12-09
1265,1266,M,1,Daegu,28.3,85.3,56.3,92.0,2024-11-05
1266,1267,F,3,Busan,13.0,84.3,71.7,93.3,2024-03-16
1267,1268,M,3,Seoul,17.8,80.5,62.3,86.4,2024-10-27
1268,1269,M,1,Seoul,12.8,87.0,73.9,87.1,2024-07-14
1269,1270,F,3,Gyeonggi,7.0,100.0,81.1,88.6,2024-05-09
1270,1271,F,3,Seoul,17.0,92.9,50.1,90.3,2024-08-15
1271,1272,F,3,Daegu,5.0,86.4,74.6,54.7,2025-01-01
1272,1273,F,2,Seoul,15.1,88.2,79.5,83.6,2024-11-23
1273,1274,M,3,Seoul,0.0,93.89999999999999%,79.3,88.0,2024-08-19
1274,1275,F,2,Seoul,5.2,91.60000000000001,95.0,69.9,2024-04-23
1275,1276,M,2,Seoul,21.8,92.4,64.5,52.9,2024-08-01
1276,1277,F,1,Gyeonggi,21.8,73.7,85.3,67.1,2024-03-12
1277,1278,F,2,Gyeonggi,6.4,100.0,84.6,63.8,2024-11-14
1278,1279,M,1,Busan,16.4,93.4,76.7,72.7,2024-04-30
1279,1280,F,3,Daegu,17.8,92.5,69.1,40.9,2024-09-20
1280,1281,M,2,Gyeonggi,15.4,100.0,62.9,67.8,2024-11-11
1281,1282,F,3,Gyeonggi,11.6,83.39999999999999,97.9,57.4,2024-10-02
1282,1283,M,2,Seoul,0.4,85.7,53.6,94.8,2025-01-13
1283,1284,M,1,Seoul,21.9,100.0,70.6,,2024-10-01
1284,1285,M,3,Etc,7.9,88.7%,77.7,70.8,2024-09-05
1285,1286,M,2,Seoul,17.7,87.4,91.2,57.4,2024-12-12
1286,1287,M,2,Seoul,18.5,86.4,69.1,68.5,2024-05-30
1287,1288,M,3,Etc,10.0,85.3,,89.6,2024-07-03
1288,1289,M,1,Seoul,13.8,93.4,83.6,85.7,2024-07-05
1289,1290,F,3,Etc,13.0,100.0,28.1,61.2,2024-12-04
1290,1291,M,1,Seoul,6.6,88.8,65.9,67.9,2024-11-22
1291,1292,M,1,Gyeonggi,11.7,94.3,81.2,67.7,2024-11-05
1292,1293,M,3,Seoul,14.4,94.0,76.5,,2024-08-04
1293,1294,F,1,Seoul,20.7,92.4,77.7,82.4,2024-11-17
1294,1295,M,2,Gyeonggi,21.2,97.7,68.2,68.7,2024-08-21
1295,1296,M,1,Gyeonggi,5.2,98.9,78.5,87.5,2024-07-25
1296,1297,F,2,Seoul,18.2,100.0,73.6,81.1,2024-05-19
1297,1298,M,1,Gyeonggi,0.0,98.0,83.9,73.6,2024-07-12
1298,1299,M,2,Daegu,10.4,100.0,,46.9,2024-12-09
1299,1300,M,1,Busan,4.9,81.89999999999999,61.5,69.3,2024-06-12
1300,1301,F,2,Seoul,17.7,90.4,,68.2,2024-06-16
1301,1302,F,3,Gyeonggi,14.9,87.3,84.4,68.5,2024-12-29
1302,1303,M,2,Seoul,2.4,86.2,86.8,57.5,2024-06-09
1303,1304,F,3,Gyeonggi,7.2,94.89999999999999,100.0,50.0,2024-09-16
1304,1305,M,1,Gyeonggi,13.0,92.30000000000001,63.2,56.1,2024-06-04
1305,1306,M,2,Gyeonggi,11.4,100.0,44.0,,2024-07-09
1306,1307,F,1,Gyeonggi,10.0,84.39999999999999,97.7,72.9,2024-03-08
1307,1308,M,3,Seoul,10.3,77.60000000000001,85.5,59.6,2025-01-24
1308,1309,F,3,Gyeonggi,2.6,100.0,74.1,82.9,2024-09-03
1309,1310,M,2,Etc,20.6,97.89999999999999%,,69.1,2024-08-01
1310,1311,F,2,Etc,18.6,89.1,77.3,77.8,2024-05-20
1311,1312,M,1,Seoul,16.7,88.3%,70.6,88.4,2024-06-01
1312,1313,M,2,Busan,12.0,86.5,94.7,52.4,2024-07-25
1313,1314,F,3,Gyeonggi,14.0,97.5,50.5,66.7,2024-03-28
1314,1315,M,2,Busan,20.4,100.0,100.0,77.7,2024-08-26
1315,1316,F,1,Seoul,8.7,91.8%,49.0,91.7,2024-06-10
1316,1317,M,2,Gyeonggi,11.1,82.19999999999999,57.5,71.6,2024-11-06
1317,1318,F,1,Daegu,0.1,87.0,80.3,65.1,2025-02-24
1318,1319,M,2,Busan,12.9,83.0,54.8,88.6,2025-01-30
1319,1320,F,2,Etc,12.2,89.4,41.6,62.1,2025-01-11
1320,1321,M,3,Etc,9.1,83.3,79.3,74.4,2024-04-25
1321,1322,M,2,Daegu,15.4,93.60000000000001,72.4,63.3,2024-04-19
1322,1323,F,3,Daegu,14.0,100.0%,68.4,78.4,2024-12-30
1323,1324,F,1,Gyeonggi,20.0,89.0,55.0,84.9,2024-03-05
1324,1325,M,2,Gyeonggi,5.7,86.9,49.5,58.9,2024-03-16
1325,1326,M,2,Seoul,8.6,96.3,62.5,93.8,2024-08-11
1326,1327,F,2,Etc,16.8,85.6,76.7,76.6,2024-04-29
1327,1328,M,2,Gyeonggi,11.1,84.1,72.9,92.4,2024-09-12
1328,1329,M,3,Etc,11.8,89.0,80.2,76.3,2024-11-27
1329,1330,F,1,Seoul,25.8,92.80000000000001,76.0,78.4,2024-03-23
1330,1331,M,1,Daegu,4.5,95.0,55.3,84.7,2024-09-16
1331,1332,M,1,Seoul,,97.2,68.9,76.5,2024-10-14
1332,1333,M,2,Busan,7.4,96.39999999999999,47.1,73.0,2024-08-13
1333,1334,F,1,Seoul,17.9,100.0,75.7,67.9,2025-02-22
1334,1335,F,3,Etc,8.4,100.0,72.9,69.8,2024-09-22
1335,1336,F,1,Gyeonggi,14.1,97.5,81.2,80.8,2024-03-26
1336,1337,M,3,Gyeonggi,16.4,100.0,58.0,31.9,2024-11-11
1337,1338,F,3,Gyeonggi,16.4,73.2,84.1,59.5,2024-08-03
1338,1339,F,3,Daegu,13.5,90.8,49.0,72.2,2024-04-04
1339,1340,M,3,Daegu,11.8,92.10000000000001,86.3,60.3,2024-05-23
1340,1341,F,2,Daegu,7.3,90.4,68.6,51.7,2024-04-06
1341,1342,F,1,Daegu,,91.10000000000001,69.3,64.9,2024-08-18
1342,1343,M,1,Gyeonggi,13.1,92.80000000000001,66.2,56.0,2024-03-18
1343,1344,M,2,Seoul,15.1,98.2,97.2,46.8,2024-10-10
1344,1345,M,2,Seoul,11.1,97.8%,90.4,88.1,2024-05-02
1345,1346,F,2,Busan,,98.7,100.0,90.1,2024-10-06
1346,1347,F,1,Seoul,11.0,100.0,77.5,64.8,2024-03-28
1347,1348,F,3,Gyeonggi,19.0,99.9,91.0,,2024-03-05
1348,1349,F,3,Seoul,27.3,86.9,68.5,59.0,2024-05-05
1349,1350,F,1,Seoul,22.8,87.8,79.7,52.6,2025-01-13
1350,1351,F,2,Seoul,16.4,86.2,83.8,90.7,2024-11-19
1351,1352,M,2,Seoul,10.3,89.7%,63.6,78.6,2024-06-26
1352,1353,M,1,Gyeonggi,20.0,100.0,92.7,66.5,2024-04-24
1353,1354,M,1,Gyeonggi,5.7,88.1,61.0,63.9,2024-03-03
1354,1355,M,3,Busan,7.0,95.7,84.3,68.7,2025-02-25
1355,1356,F,2,Gyeonggi,14.4,84.6,45.8,55.3,2024-08-07
1356,1357,M,1,Gyeonggi,13.8,90.4%,73.2,66.9,2025-01-22
1357,1358,M,2,Seoul,13.3,91.7,68.6,87.2,2024-04-11
1358,1359,M,3,Etc,17.8,100.0%,80.0,91.6,2024-05-24
1359,1360,F,1,Gyeonggi,9.3,77.10000000000001,73.6,67.4,2025-01-16
1360,1361,M,3,Etc,20.5,96.3,73.2,90.6,2024-10-26
1361,1362,F,1,Seoul,16.2,100.0,50.4,69.8,2024-09-08
1362,1363,M,1,Etc,9.0,85.6,66.9,72.6,2024-03-14
1363,1364,M,1,Seoul,19.4,86.4,70.3,59.8,2024-06-04
1364,1365,M,2,Busan,18.4,83.8,43.0,61.5,2025-01-18
1365,1366,F,1,Seoul,14.0,100.0,69.8,55.1,2024-10-04
1366,1367,M,3,Seoul,5.2,88.1,81.7,71.6,2024-03-27
1367,1368,F,1,Gyeonggi,3.3,100.0,73.9,64.3,2024-06-27
1368,1369,M,1,Etc,12.2,100.0,58.8,75.8,2024-11-23
1369,1370,M,2,Seoul,4.0,96.2,86.0,90.7,2024-12-21
1370,1371,M,1,Gyeonggi,21.3,92.2,100.0,58.0,2024-10-03
1371,1372,M,2,Etc,25.0,86.7,85.3,92.7,2024-11-18
1372,1373,M,2,Busan,7.5,96.5,79.8,89.7,2024-08-15
1373,1374,F,1,Gyeonggi,22.5,89.0,51.3,84.1,2024-07-25
1374,1375,F,2,Busan,13.7,99.3,80.4,64.4,2024-04-26
1375,1376,M,3,Busan,11.6,86.9,54.5,70.1,2024-05-23
1376,1377,F,2,Etc,20.0,85.0,80.4,86.1,2025-01-30
1377,1378,F,1,Seoul,17.1,95.5,67.1,54.8,2024-11-13
1378,1379,F,2,Daegu,9.4,86.4,72.3,79.2,2025-02-14
1379,1380,M,1,Busan,15.3,80.2,56.4,57.0,2025-01-09
1380,1381,F,3,Seoul,17.0,90.8,72.9,87.0,2024-05-23
1381,1382,F,1,Daegu,26.3,100.0,64.1,60.5,2025-02-26
1382,1383,F,3,Seoul,15.5,95.8,99.2,74.0,2024-09-26
1383,1384,M,2,Seoul,14.4,96.8%,62.6,71.8,2024-09-23
1384,1385,F,3,Gyeonggi,17.4,91.7%,100.0,56.5,2024-07-10
1385,1386,F,3,Seoul,8.3,83.6%,67.8,67.6,2025-01-27
1386,1387,F,1,Etc,16.4,100.0,94.7,80.0,2024-09-05
1387,1388,M,1,Seoul,6.0,100.0,58.0,39.6,2024-08-24
1388,1389,M,3,Gyeonggi,26.3,87.9,96.2,67.8,2024-03-16
1389,1390,M,2,Seoul,13.6,100.0,94.2,60.5,2024-12-03
1390,1391,F,3,Daegu,11.8,93.8,84.9,97.1,2024-03-15
1391,1392,M,2,Gyeonggi,23.4,94.19999999999999,72.5,68.4,2024-11-25
1392,1393,M,1,Busan,7.5,92.30000000000001,61.9,89.4,2025-01-14
1393,1394,F,3,Seoul,8.2,88.3,63.2,60.7,2024-04-02
1394,1395,M,1,Seoul,10.9,93.30000000000001,53.7,61.2,2024-05-01
1395,1396,M,3,Gyeonggi,9.3,86.8,34.8,79.7,2025-02-11
1396,1397,M,2,Gyeonggi,22.0,78.2,,62.3,2024-10-01
1397,1398,F,2,Gyeonggi,5.7,92.4,86.2,78.9,2024-03-27
1398,1399,F,1,Daegu,14.6,88.5%,57.2,60.3,2024-03-10
1399,1400,F,1,Gyeonggi,6.6,95.0,65.8,100.0,2025-01-15
1400,1401,M,2,Etc,,89.0,68.5,61.8,2024-11-01
1401,1402,F,2,Seoul,0.0,91.2,93.3,66.9,2024-12-04
1402,1403,M,1,Seoul,18.5,100.0,59.2,58.0,2024-10-08
1403,1404,F,1,Gyeonggi,6.0,98.1,28.2,64.3,2024-08-23
1404,1405,F,3,Gyeonggi,8.4,100.0,54.5,74.4,2025-02-21
1405,1406,M,1,Gyeonggi,14.2,89.5,54.7,68.0,2024-03-07
1406,1407,F,2,Seoul,16.5,92.2,82.6,62.8,2025-02-08
1407,1408,F,2,Busan,6.5,86.6,44.6,82.2,2024-05-25
1408,1409,F,2,Gyeonggi,15.3,96.3%,80.0,80.7,2024-03-30
1409,1410,M,1,Seoul,21.8,87.5,95.3,60.3,2024-03-02
1410,1411,F,2,Seoul,13.6,100.0,76.5,81.5,2024-09-14
1411,1412,M,3,Etc,8.0,100.0,69.3,82.7,2024-08-01
1412,1413,F,2,Daegu,4.4,88.5,74.6,100.0,2025-01-27
1413,1414,F,1,Seoul,12.9,92.80000000000001,74.5,95.4,2024-07-30
1414,1415,F,1,Seoul,12.0,91.2,89.5,87.7,2024-10-29
1415,1416,F,3,Seoul,17.4,99.1,66.9,55.5,2024-04-08
1416,1417,M,2,Seoul,15.0,92.80000000000001,58.0,82.8,2025-01-13
1417,1418,M,3,Busan,8.6,100.0,79.5,41.2,2024-07-17
1418,1419,F,2,Gyeonggi,3.3,93.2%,77.2,73.7,2024-08-06
1419,1420,M,2,Gyeonggi,3.6,82.8,65.9,47.7,2024-09-29
1420,1421,M,1,Gyeonggi,12.7,93.8,43.3,68.0,2025-01-08
1421,1422,F,3,Busan,,87.8,66.5,61.1,2024-09-24
1422,1423,M,2,Busan,12.2,84.6,92.1,,2025-01-06
1423,1424,F,3,Busan,8.5,92.9,69.1,89.9,2024-10-25
1424,1425,M,2,Gyeonggi,15.9,96.0,74.9,41.6,2024-11-30
1425,1426,M,1,Seoul,15.0,93.8,62.3,79.1,2024-12-05
1426,1427,F,1,Seoul,21.3,82.39999999999999,79.3,82.8,2024-06-08
1427,1428,M,2,Seoul,13.4,87.9%,70.0,65.0,2024-05-17
1428,1429,M,2,Etc,12.3,94.8,,58.6,2024-10-28
1429,1430,M,3,Seoul,14.6,88.7,100.0,72.2,2025-02-09
1430,1431,F,1,Seoul,9.8,100.0,77.9,72.0,2025-01-11
1431,1432,F,2,Daegu,17.5,94.69999999999999,76.1,70.1,2024-06-18
1432,1433,M,3,Etc,13.7,79.3,91.6,64.9,2025-01-05
1433,1434,F,2,Seoul,14.3,92.10000000000001,76.2,69.0,2024-12-14
1434,1435,M,3,Etc,18.0,87.2,75.3,76.8,2024-05-27
1435,1436,F,1,Busan,,92.7,60.3,,2024-04-01
1436,1437,M,1,Gyeonggi,13.2,97.89999999999999,34.7,87.0,2024-04-20
1437,1438,M,1,Seoul,10.1,78.8,86.9,69.1,2025-01-21
1438,1439,F,2,Etc,14.9,84.2,78.4,47.8,2025-01-08
1439,1440,M,2,Seoul,8.5,89.1,64.4,91.9,2024-08-10
1440,1441,M,3,Seoul,9.3,95.5,86.2,82.0,2024-05-22
1441,1442,M,3,Seoul,22.1,100.0,68.8,92.8,2024-05-13
1442,1443,F,1,Gyeonggi,11.1,100.0,80.1,93.7,2024-10-20
1443,1444,F,3,Seoul,5.8,82.69999999999999,75.4,63.2,2024-08-12
1444,1445,M,1,Etc,10.0,95.19999999999999,80.1,44.7,2024-05-25
1445,1446,M,3,Seoul,8.1,94.39999999999999,68.3,,2024-08-01
1446,1447,F,3,Etc,9.8,90.9,66.4,79.1,2024-06-30
1447,1448,M,2,Seoul,2.0,96.39999999999999,61.2,82.0,2025-01-09
1448,1449,M,2,Gyeonggi,10.9,87.0,60.2,90.9,2024-05-16
1449,1450,F,2,Gyeonggi,8.3,89.8,78.3,88.7,2024-07-25
1450,1451,M,2,Etc,19.4,100.0,,86.7,2024-12-27
1451,1452,M,3,Etc,18.1,96.39999999999999,77.3,80.2,2024-08-24
1452,1453,F,1,Seoul,8.8,74.1,50.1,85.9,2024-05-19
1453,1454,M,2,Seoul,3.1,92.5,76.8,86.4,2025-02-22
1454,1455,M,2,Busan,8.0,84.8,73.7,71.5,2024-04-10
1455,1456,M,3,Seoul,17.5,100.0,72.7,69.8,2024-04-07
1456,1457,M,1,Etc,11.1,98.8,86.5,59.9,2024-12-24
1457,1458,M,3,Seoul,,90.10000000000001,68.3,47.4,2024-03-02
1458,1459,M,1,Seoul,12.1,99.0,66.1,66.0,2024-11-08
1459,1460,F,2,Seoul,18.2,88.0,71.3,86.3,2024-05-09
1460,1461,M,2,Busan,9.9,98.4,80.8,100.0,2024-09-08
1461,1462,F,3,Seoul,8.7,94.3%,,64.3,2025-02-18
1462,1463,M,1,Gyeonggi,8.1,97.2,64.2,89.5,2024-07-15
1463,1464,F,2,Daegu,10.1,81.6,81.3,71.9,2024-08-11
1464,1465,M,1,Seoul,13.2,94.3,79.4,72.8,2024-12-17
1465,1466,F,3,Seoul,19.9,86.5,71.3,81.1,2024-08-06
1466,1467,M,1,Seoul,13.4,88.8,42.5,58.8,2024-08-23
1467,1468,M,3,Seoul,16.9,89.8,63.9,92.2,2024-06-23
1468,1469,F,3,Busan,13.5,90.0,70.3,64.7,2024-03-13
1469,1470,F,2,Seoul,6.4,88.7,66.4,64.8,2024-03-04
1470,1471,F,1,Gyeonggi,20.1,92.5,50.1,47.1,2024-11-24
1471,1472,M,3,Seoul,6.7,93.60000000000001,57.9,74.9,2024-04-20
1472,1473,F,2,Daegu,8.3,86.5,53.2,71.4,2024-07-30
1473,1474,M,2,Seoul,16.1,89.5%,88.1,82.6,2024-07-17
1474,1475,M,2,Etc,14.6,93.10000000000001,83.5,76.8,2024-03-17
1475,1476,M,1,Etc,5.8,100.0,78.7,80.3,2024-06-28
1476,1477,F,1,Seoul,4.1,88.6,76.4,79.2,2024-11-07
1477,1478,F,2,Seoul,,100.0,62.3,59.8,2024-05-19
1478,1479,M,1,Gyeonggi,18.1,84.2,36.4,75.4,2025-01-07
