order_id,customer_id,order_dt,category,unit_price,quantity,discount_rate,is_member,payment_type,gross_amount,net_amount
4024,668,2025-01-12,Grocery,135.71,82,0.0,Y,bank,11128.22,11128.22
4025,651,2025-10-18,Electronics,74.4,14,0.0,N,card,1041.6,"₩1,041.60"
4026,633,2025-08-29,Beauty,,68,0.05,N,card,5380.16,5111.15
4027,577,2025-01-21,Beauty,74.07,81,0.0,N,card,5999.67,5999.67
4028,619,2025-06-27,Fashion,143.01,91,0.2,N,card,13013.91,10411.13
4029,659,2025-08-16,Fashion,132.96,44,0.0,Y,card,5850.24,5850.24
4030,137,2025-09-30,Fashion,71.97,79,0.15,N,bank,5685.63,4832.79
4031,674,2025-10-15,Grocery,83.39,96,0.0,Y,bank,8005.44,8005.44
4032,428,2025-10-24,Grocery,51.15,55,0.05,Y,card,2813.25,"₩2,672.59"
4033,452,2025-05-14,Electronics,62.25,99,0.0,N,card,6162.75,6162.75
4034,612,2025-10-10,Grocery,39.92,65,0.2,Y,wallet,2594.8,2075.84
4035,141,2025-06-02,Fashion,110.28,33,0.0,N,bank,3639.24,3639.24
4036,83,2025-03-07,Electronics,65.26,19,0.1,N,card,1239.94,1115.95
4037,177,2025-05-17,Grocery,146.59,88,0.0,N,card,12899.92,12899.92
4038,198,2025-04-02,Grocery,64.49,47,0.15,N,card,3031.03,2576.38
4039,624,2025-11-13,Fashion,39.19,93,0.0,Y,card,3644.67,"₩3,644.67"
4040,568,2025-09-16,Fashion,64.43,79,0.0,Y,wallet,5089.97,5089.97
4041,691,2025-04-13,Beauty,51.31,57,0.1,Y,card,2924.67,2632.2
4042,421,2025-02-24,Grocery,156.96,18,0.0,Y,card,2825.28,2825.28
4043,401,2025-09-14,Grocery,107.23,59,0.05,Y,card,6326.57,6010.24
4044,698,2025-04-11,Electronics,142.47,78,0.0,Y,wallet,11112.66,11112.66
4045,471,2025-07-17,Electronics,86.84,57,0.1,N,card,4949.88,"₩4,454.89"
4046,218,2025-10-28,Fashion,192.12,48,0.05,Y,wallet,9221.76,8760.67
4047,729,2025-08-14,Fashion,62.97,92,0.0,Y,card,5793.24,"₩5,793.24"
4048,632,2025-08-25,Grocery,43.02,14,0.1,Y,card,602.28,₩542.05
4049,175,2025-01-26,Fashion,60.72,93,0.0,Y,,5646.96,"₩5,646.96"
4050,23,2025-05-01,Fashion,118.74,20,0.05,Y,card,2374.8,2256.06
4051,725,2025-07-01,Fashion,80.15,69,0.1,Y,card,5530.35,4977.32
4052,235,2025-07-18,Fashion,68.69,36,0.15,Y,,2472.84,2101.91
4053,13,2025-10-29,Beauty,56.76,16,0.0,Y,card,908.16,₩908.16
4054,101,2025-09-12,Grocery,42.07,69,0.1,Y,card,2902.83,"₩2,612.55"
4055,536,2025-05-02,Electronics,110.58,59,0.05,Y,wallet,6524.22,6198.01
4056,523,2025-01-31,Grocery,47.3,76,0.05,Y,card,3594.8,3415.06
4057,785,2025-11-11,Grocery,16.12,78,0.05,Y,card,1257.36,1194.49
4058,452,2025-10-12,Grocery,12.86,64,0.0,N,card,823.04,823.04
4059,431,2025-04-16,Electronics,80.98,86,0.05,Y,card,6964.28,6616.07
4060,793,2025-08-12,Fashion,88.85,25,0.1,N,wallet,2221.25,"₩1,999.12"
4061,606,2025-09-30,Electronics,120.55,21,0.05,Y,card,2531.55,2404.97
4062,713,2025-08-20,Grocery,57.74,36,0.0,N,card,2078.64,2078.64
4063,533,2025-09-13,Grocery,99.78,42,,Y,,4190.76,4190.76
4064,723,2025-01-24,Fashion,101.89,88,0.05,N,card,8966.32,8518.0
4065,652,2025-04-19,Fashion,196.46,94,0.05,Y,card,18467.24,17543.88
4066,293,2025-07-10,Electronics,62.01,90,0.0,Y,card,5580.9,"₩5,580.90"
4067,101,2025-12-13,Electronics,71.5,64,0.05,N,card,4576.0,"₩4,347.20"
4068,502,2025-01-25,Beauty,79.77,61,0.1,Y,bank,4865.97,4379.37
4069,304,2025-07-06,Electronics,144.7,46,0.0,Y,card,6656.2,6656.2
4070,540,2025-10-15,Electronics,145.64,24,0.1,N,wallet,3495.36,3145.82
4071,553,2025-04-26,Beauty,90.22,93,0.2,N,card,8390.46,6712.37
4072,355,2025-12-04,Fashion,71.17,92,0.0,N,card,6547.64,6547.64
4073,303,2025-02-06,Grocery,47.98,74,0.0,N,bank,3550.52,3550.52
4074,496,2025-10-09,Electronics,154.19,77,0.05,Y,card,11872.63,11279.0
4075,658,2025-05-17,Grocery,112.12,12,0.0,N,card,1345.44,1345.44
4076,768,2025-08-15,Fashion,143.52,81,0.1,Y,card,11625.12,10462.61
4077,227,2025-11-16,Grocery,89.73,14,0.0,Y,card,1256.22,1256.22
4078,236,2025-11-24,Electronics,44.52,18,0.0,N,card,801.36,₩801.36
4079,455,2025-07-01,Fashion,100.66,10,0.0,Y,card,1006.6,1006.6
4080,13,2025-12-28,Grocery,33.58,39,0.0,N,bank,1309.62,1309.62
4081,210,2025-03-27,Fashion,30.12,80,0.0,Y,wallet,2409.6,2409.6
4082,741,2025-02-22,Grocery,100.51,95,0.0,Y,card,9548.45,9548.45
4083,397,2025-12-14,Electronics,48.97,29,0.0,N,card,1420.13,1420.13
4084,100,2025-12-21,Electronics,78.29,36,0.05,N,bank,2818.44,2677.52
4085,31,2025-08-23,Grocery,104.91,98,0.0,Y,card,10281.18,10281.18
4086,528,2025-09-24,Grocery,107.63,72,0.15,N,card,7749.36,6586.96
4087,649,2025-10-14,Beauty,53.05,84,0.0,Y,,4456.2,4456.2
4088,329,2025-04-10,Grocery,148.73,90,0.0,Y,card,13385.7,13385.7
4089,166,2025-03-28,Fashion,48.85,40,0.0,N,bank,1954.0,1954.0
4090,459,2025-01-15,Beauty,182.1,91,0.1,Y,wallet,16571.1,14913.99
4091,100,2025-04-11,Electronics,144.88,28,0.05,Y,bank,4056.64,"₩3,853.81"
4092,621,2025-06-14,Fashion,44.56,88,0.0,Y,wallet,3921.28,3921.28
4093,173,2025-01-29,Fashion,103.32,71,0.0,Y,card,7335.72,7335.72
4094,749,2025-04-24,Electronics,35.07,16,0.2,Y,card,561.12,448.9
4095,162,2025-04-17,Grocery,86.3,46,0.15,N,card,3969.8,"₩3,374.33"
4096,728,2025-12-30,Fashion,101.05,80,0.0,Y,card,8084.0,8084.0
4097,776,2025-05-10,Grocery,113.27,95,0.05,Y,card,10760.65,10222.62
4098,263,2025-03-25,Fashion,23.97,85,0.05,Y,card,2037.45,1935.58
4099,274,2025-09-28,Fashion,69.21,17,0.0,Y,bank,1176.57,1176.57
4100,3,2025-09-01,Electronics,58.98,66,0.1,Y,card,3892.68,3503.41
4101,28,2025-08-02,Grocery,37.38,91,0.1,Y,card,3401.58,3061.42
4102,326,2025-11-02,Fashion,35.19,37,0.05,Y,card,1302.03,1236.93
4103,149,2025-06-15,Grocery,36.36,91,0.15,Y,wallet,3308.76,2812.45
4104,540,2025-10-06,Electronics,133.31,26,,Y,card,3466.06,3292.76
4105,488,2025-02-28,Electronics,58.9,96,0.0,N,wallet,5654.4,5654.4
4106,438,2025-03-31,Grocery,59.61,20,0.0,Y,wallet,1192.2,1192.2
4107,65,2025-11-27,Grocery,58.28,24,0.05,Y,card,1398.72,"₩1,328.78"
4108,356,2025-07-13,Fashion,69.31,39,0.0,Y,bank,2703.09,2703.09
4109,533,2025-05-03,Grocery,75.32,15,0.05,N,card,1129.8,1073.31
4110,252,2025-05-16,Beauty,57.79,21,0.0,N,card,1213.59,1213.59
4111,235,2025-05-19,Beauty,78.25,96,0.0,N,card,7512.0,7512.0
4112,227,2025-08-17,Grocery,97.08,70,0.15,N,wallet,6795.6,5776.26
4113,525,2025-10-01,Grocery,119.99,45,0.2,N,card,5399.55,4319.64
4114,313,2025-02-19,Electronics,58.8,44,0.05,N,card,2587.2,2457.84
4115,49,2025-04-28,Grocery,30.68,76,0.1,N,card,2331.68,2098.51
4116,118,2025-07-21,Fashion,135.0,88,0.1,Y,card,11880.0,10692.0
4117,54,2025-07-10,Beauty,23.5,86,0.1,Y,card,2021.0,1818.9
4118,650,2025-12-30,Electronics,,72,0.0,N,wallet,1415.52,1415.52
4119,565,2025-11-19,Fashion,69.69,92,0.05,N,card,6411.48,"₩6,090.91"
4120,44,2025-06-30,Grocery,59.06,49,0.05,Y,card,2893.94,2749.24
4121,53,2025-03-19,Fashion,60.51,91,0.05,Y,card,5506.41,5231.09
4122,586,2025-03-16,Electronics,66.38,40,0.0,N,bank,2655.2,2655.2
4123,558,2025-10-22,Grocery,90.11,46,0.1,N,card,4145.06,"₩3,730.55"
4124,525,2025-10-08,Grocery,87.37,94,0.0,N,card,8212.78,8212.78
4125,677,2025-01-21,Grocery,101.6,14,0.0,N,bank,1422.4,1422.4
4126,102,2025-06-20,Electronics,56.13,90,0.0,Y,card,5051.7,"₩5,051.70"
4127,792,2025-01-15,Grocery,102.52,92,0.0,Y,card,9431.84,9431.84
4128,770,2025-07-30,Fashion,86.86,13,0.15,Y,bank,1129.18,959.8
4129,398,2025-02-17,Electronics,71.72,35,0.1,N,card,2510.2,2259.18
4130,138,2025-03-27,Grocery,100.37,33,0.15,Y,card,3312.21,2815.38
4131,675,2025-05-29,Grocery,144.86,48,0.05,Y,card,6953.28,"₩6,605.62"
4132,387,2025-07-07,Fashion,81.0,65,0.05,Y,card,5265.0,5001.75
4133,111,2025-11-02,Fashion,38.82,63,0.1,Y,card,2445.66,2201.09
4134,614,2025-05-31,Fashion,56.69,47,0.05,Y,card,2664.43,2531.21
4135,17,2025-05-21,Fashion,61.7,63,0.05,N,card,3887.1,"₩3,692.74"
4136,780,2025-03-10,Electronics,145.58,28,0.05,N,card,4076.24,3872.43
4137,182,2025-09-17,Beauty,56.17,35,0.2,N,card,1965.95,1572.76
4138,536,2025-11-30,Grocery,25.32,61,0.15,Y,card,1544.52,1312.84
4139,541,2025-01-09,Grocery,80.4,84,0.0,N,card,6753.6,6753.6
4140,171,2025-05-01,Fashion,34.23,70,0.0,Y,card,2396.1,2396.1
4141,409,2025-04-11,Grocery,31.38,76,0.1,Y,bank,2384.88,2146.39
4142,740,2025-05-29,Fashion,200.01,31,0.0,Y,card,6200.31,6200.31
4143,378,2025-05-26,Fashion,31.5,26,0.0,N,wallet,819.0,819.0
4144,188,2025-12-19,Electronics,109.53,20,0.0,Y,card,2190.6,2190.6
4145,230,2025-08-31,Grocery,156.95,48,0.05,Y,card,7533.6,7156.92
4146,119,2025-08-29,Beauty,34.33,70,0.05,Y,wallet,2403.1,2282.94
4147,156,2025-12-03,Electronics,123.4,58,0.05,Y,card,7157.2,6799.34
4148,784,2025-02-12,Electronics,91.22,70,0.2,Y,card,6385.4,5108.32
4149,687,2025-04-05,Fashion,85.51,21,0.05,Y,card,1795.71,1705.92
4150,465,2025-08-14,Grocery,27.47,22,0.0,Y,card,604.34,604.34
4151,104,2025-01-06,Fashion,81.73,67,0.05,Y,bank,5475.91,5202.11
4152,604,2025-08-02,Fashion,99.57,20,0.0,Y,card,1991.4,1991.4
4153,698,2025-07-25,Grocery,101.77,73,0.15,N,card,7429.21,6314.83
4154,795,2025-03-08,Fashion,65.33,40,0.0,Y,card,2613.2,2613.2
4155,502,2025-04-10,Electronics,95.98,20,0.2,Y,card,1919.6,1535.68
4156,693,2025-01-12,Electronics,,52,0.05,Y,bank,5801.64,5511.56
4157,682,2025-08-25,Grocery,23.13,45,0.15,N,card,1040.85,884.72
4158,699,2025-11-18,Fashion,95.71,11,0.1,N,card,1052.81,947.53
4159,175,2025-09-15,Beauty,49.83,96,0.15,Y,wallet,4783.68,4066.13
4160,734,2025-12-03,Grocery,72.52,70,0.1,N,card,5076.4,4568.76
4161,745,2025-05-15,Electronics,106.28,45,0.05,N,bank,4782.6,4543.47
4162,674,2025-08-10,Fashion,37.38,87,0.1,N,card,3252.06,2926.85
4163,421,2025-06-05,Fashion,73.95,58,0.1,Y,card,4289.1,3860.19
4164,134,2025-05-22,Electronics,87.97,36,0.15,N,card,3166.92,2691.88
4165,391,2025-06-07,Beauty,50.14,21,0.0,N,card,1052.94,1052.94
4166,736,2025-11-22,Grocery,64.09,67,0.0,N,card,4294.03,4294.03
4167,501,2025-12-10,Electronics,49.62,15,0.0,N,,744.3,744.3
4168,665,2025-09-19,Fashion,109.78,53,0.05,N,card,5818.34,5527.42
4169,33,2025-10-10,Electronics,51.34,56,0.15,N,card,2875.04,2443.78
4170,55,2025-12-04,Fashion,134.81,32,0.0,Y,card,4313.92,4313.92
4171,519,2025-12-10,Grocery,93.98,83,0.05,Y,card,7800.34,7410.32
4172,756,2025-08-17,Fashion,111.03,85,0.1,N,bank,9437.55,8493.8
4173,638,2025-10-07,Beauty,62.11,35,0.15,Y,card,2173.85,1847.77
4174,12,2025-12-24,Electronics,41.89,16,0.05,Y,card,670.24,636.73
4175,528,2025-10-17,Grocery,56.57,41,0.0,Y,card,2319.37,"₩2,319.37"
4176,720,2025-06-17,Beauty,20.32,42,0.2,N,card,853.44,682.75
4177,555,2025-02-16,Fashion,82.27,91,0.0,N,card,7486.57,7486.57
4178,373,2025-07-22,Electronics,42.61,29,,Y,bank,1235.69,1112.12
4179,484,2025-08-02,Electronics,36.8,78,0.0,N,card,2870.4,2870.4
4180,647,2025-09-03,Fashion,61.23,61,0.0,N,card,3735.03,3735.03
4181,228,2025-01-24,Beauty,78.07,51,0.15,Y,card,3981.57,3384.33
4182,623,2025-11-17,Beauty,141.41,92,0.1,Y,card,13009.72,11708.75
4183,307,2025-10-01,Beauty,71.03,10,0.05,N,,710.3,674.78
4184,457,2025-02-13,Grocery,49.36,72,0.1,N,bank,3553.92,3198.53
4185,160,2025-11-28,Fashion,100.82,16,0.05,Y,wallet,1613.12,1532.46
4186,331,2025-11-09,Beauty,80.19,67,,N,card,5372.73,5372.73
4187,776,2025-12-29,Beauty,71.14,95,0.1,N,card,6758.3,6082.47
4188,225,2025-06-05,Fashion,121.64,59,0.1,Y,bank,7176.76,6459.08
4189,729,2025-07-18,Fashion,95.43,43,0.15,N,wallet,4103.49,"₩3,487.97"
4190,504,2025-06-11,Fashion,36.99,60,0.05,Y,,2219.4,2108.43
4191,456,2025-08-22,Electronics,92.84,19,0.1,N,card,1763.96,"₩1,587.56"
4192,45,2025-06-12,Electronics,74.48,35,0.05,Y,card,2606.8,2476.46
4193,214,2025-04-26,Beauty,62.48,41,0.0,N,card,2561.68,2561.68
4194,59,2025-04-03,Beauty,40.77,51,0.05,Y,card,2079.27,1975.31
4195,644,2025-02-11,Electronics,49.6,71,0.15,Y,card,3521.6,2993.36
4196,616,2025-10-11,Fashion,52.1,21,,Y,wallet,1094.1,1094.1
4197,195,2025-07-29,Grocery,19.76,49,0.0,Y,card,968.24,968.24
4198,489,2025-07-25,Grocery,117.04,96,0.1,N,card,11235.84,"₩10,112.26"
4199,157,2025-08-08,Fashion,79.88,87,0.0,Y,card,6949.56,6949.56
4200,610,2025-10-07,Grocery,98.8,43,0.15,N,card,4248.4,3611.14
4201,226,2025-05-16,Beauty,144.6,90,0.0,N,card,13014.0,13014.0
4202,412,2025-04-16,Beauty,54.07,79,0.1,N,card,4271.53,3844.38
4203,205,2025-04-28,Fashion,46.08,36,0.05,Y,card,1658.88,1575.94
4204,79,2025-08-25,Electronics,74.68,17,0.0,N,card,1269.56,"₩1,269.56"
4205,124,2025-11-05,Beauty,68.33,56,0.15,Y,card,3826.48,3252.51
4206,471,2025-04-10,Electronics,86.63,90,0.1,Y,card,7796.7,7017.03
4207,218,2025-09-18,Grocery,105.84,35,0.0,Y,,3704.4,3704.4
4208,516,2025-11-01,Electronics,53.51,66,0.0,N,bank,3531.66,3531.66
4209,602,2025-12-20,Fashion,27.78,16,0.05,N,card,444.48,422.26
4210,104,2025-10-13,Fashion,70.47,97,0.0,Y,card,6835.59,6835.59
4211,393,2025-11-24,Electronics,110.91,98,0.05,Y,wallet,10869.18,10325.72
4212,631,2025-04-13,Beauty,83.29,35,0.05,N,,2915.15,2769.39
4213,645,2025-03-04,Electronics,60.56,68,0.05,Y,card,4118.08,"₩3,912.18"
4214,608,2025-06-24,Beauty,41.73,78,0.0,Y,wallet,3254.94,3254.94
4215,434,2025-10-09,Beauty,117.73,56,0.05,N,bank,6592.88,"₩6,263.24"
4216,331,2025-10-20,Fashion,44.99,44,0.0,Y,card,1979.56,1979.56
4217,143,2025-08-14,Grocery,71.37,39,0.1,Y,wallet,2783.43,2505.09
4218,800,2025-01-07,Fashion,74.51,59,0.1,N,card,4396.09,3956.48
4219,540,2025-05-07,Grocery,99.07,98,0.0,Y,bank,9708.86,9708.86
4220,278,2025-04-02,Grocery,31.58,33,0.0,N,card,1042.14,1042.14
4221,233,2025-07-09,Fashion,118.84,39,0.0,N,card,4634.76,4634.76
4222,529,2025-12-25,Fashion,78.39,93,0.05,Y,card,7290.27,6925.76
4223,571,2025-02-22,Grocery,85.71,63,0.05,N,bank,5399.73,5129.74
4224,90,2025-08-30,Beauty,59.48,76,0.05,N,bank,4520.48,"₩4,294.46"
4225,492,2025-05-12,Electronics,47.9,41,0.2,Y,wallet,1963.9,1571.12
4226,199,2025-12-30,Grocery,99.69,17,0.05,Y,card,1694.73,1609.99
4227,362,2025-04-22,Fashion,104.63,59,0.1,N,card,6173.17,5555.85
4228,441,2025-01-07,Grocery,,56,0.0,N,card,3398.64,3398.64
4229,26,2025-08-18,Electronics,57.83,96,0.0,Y,card,5551.68,5551.68
4230,25,2025-06-05,Grocery,,55,0.0,N,card,3263.7,3263.7
4231,394,2025-07-16,Electronics,30.92,89,0.05,Y,bank,2751.88,2614.29
4232,507,2025-11-19,Grocery,87.21,44,0.0,N,bank,3837.24,"₩3,837.24"
4233,301,2025-12-30,Grocery,62.73,70,0.1,N,card,4391.1,3951.99
4234,339,2025-08-11,Grocery,123.28,98,0.1,Y,bank,12081.44,10873.3
4235,267,2025-09-07,Grocery,85.81,88,0.0,N,bank,7551.28,7551.28
4236,461,2025-03-24,Fashion,79.63,60,0.1,Y,card,4777.8,4300.02
4237,693,2025-08-28,Beauty,107.55,72,0.0,N,card,7743.6,7743.6
4238,456,2025-12-26,Grocery,84.4,17,,Y,card,1434.8,1363.06
4239,360,2025-11-19,Beauty,36.27,43,0.1,Y,wallet,1559.61,1403.65
4240,68,2025-09-20,Fashion,78.22,34,0.1,Y,card,2659.48,"₩2,393.53"
4241,412,2025-07-08,Fashion,15.81,53,0.0,Y,card,837.93,837.93
4242,491,2025-10-17,Electronics,32.42,92,0.0,N,card,2982.64,2982.64
4243,49,2025-12-28,Fashion,79.89,52,0.05,N,bank,4154.28,3946.57
4244,687,2025-02-27,Electronics,44.12,59,0.0,N,card,2603.08,"₩2,603.08"
4245,564,2025-01-09,Beauty,139.86,22,0.2,Y,card,3076.92,2461.54
4246,102,2025-10-31,Grocery,100.87,55,0.0,N,bank,5547.85,"₩5,547.85"
4247,216,2025-04-25,Beauty,60.98,85,0.15,Y,card,5183.3,4405.8
4248,438,2025-07-29,Electronics,49.78,88,0.15,Y,card,4380.64,3723.54
4249,700,2025-02-10,Electronics,54.47,96,0.05,Y,card,5229.12,4967.66
4250,569,2025-10-31,Beauty,47.19,62,0.0,N,card,2925.78,2925.78
4251,559,2025-06-22,Fashion,132.02,72,0.1,Y,wallet,9505.44,8554.9
4252,159,2025-08-22,Fashion,76.17,11,0.0,Y,card,837.87,837.87
4253,489,2025-10-08,Beauty,72.57,49,0.05,Y,bank,3555.93,3378.13
4254,686,2025-03-19,Fashion,85.12,32,0.0,Y,card,2723.84,2723.84
4255,242,2025-04-18,Electronics,174.57,68,0.05,N,card,11870.76,11277.22
4256,794,2025-10-08,Beauty,103.15,78,0.0,Y,card,8045.7,8045.7
4257,753,2025-02-08,Electronics,91.44,43,0.0,Y,card,3931.92,"₩3,931.92"
4258,5,2025-04-29,Beauty,28.86,83,0.1,N,bank,2395.38,"₩2,155.84"
4259,596,2025-12-01,Electronics,123.29,36,0.2,N,card,4438.44,3550.75
4260,361,2025-12-02,Grocery,108.56,64,0.0,Y,card,6947.84,6947.84
4261,459,2025-01-27,Electronics,59.06,13,0.05,N,bank,767.78,729.39
4262,248,2025-04-14,Grocery,29.88,77,0.05,Y,card,2300.76,2185.72
4263,566,2025-03-15,Electronics,28.14,81,0.0,N,wallet,2279.34,2279.34
4264,673,2025-07-10,Grocery,53.38,79,0.1,N,card,4217.02,3795.32
4265,422,2025-11-20,Fashion,50.58,98,0.1,Y,wallet,4956.84,4461.16
4266,738,2025-05-27,Electronics,87.12,36,0.0,N,bank,3136.32,"₩3,136.32"
4267,15,2025-09-12,Grocery,87.07,56,0.1,Y,card,4875.92,4388.33
4268,736,2025-10-11,Fashion,58.94,49,0.1,N,card,2888.06,2599.25
4269,573,2025-08-01,Electronics,52.91,93,0.0,N,bank,4920.63,4920.63
4270,122,2025-05-03,Electronics,41.68,36,0.1,Y,card,1500.48,1350.43
4271,277,2025-07-25,Fashion,47.97,16,0.05,Y,card,767.52,729.14
4272,558,2025-08-28,Electronics,84.46,32,0.1,Y,wallet,2702.72,2432.45
4273,453,2025-12-05,Electronics,108.84,93,0.05,N,,10122.12,9616.01
4274,390,2025-10-13,Fashion,,73,0.0,N,card,13920.37,13920.37
4275,294,2025-01-22,Grocery,131.9,38,0.1,Y,card,5012.2,4510.98
4276,574,2025-09-16,Fashion,93.62,70,0.05,Y,card,6553.4,6225.73
4277,598,2025-12-23,Electronics,206.54,53,,Y,bank,10946.62,9851.96
4278,446,2025-04-15,Beauty,66.33,78,0.0,N,,5173.74,5173.74
4279,210,2025-09-15,Beauty,79.02,36,0.1,N,wallet,2844.72,"₩2,560.25"
4280,590,2025-07-23,Fashion,91.92,21,0.05,Y,card,1930.32,1833.8
4281,714,2025-11-06,Electronics,31.54,26,0.1,Y,wallet,820.04,738.04
4282,302,2025-09-19,Beauty,81.92,46,,Y,,3768.32,3579.9
4283,223,2025-04-17,Fashion,79.92,43,0.05,Y,card,3436.56,3264.73
4284,734,2025-09-08,Fashion,49.04,45,0.0,Y,card,2206.8,"₩2,206.80"
4285,3,2025-08-09,Fashion,111.24,15,,Y,card,1668.6,1418.31
4286,518,2025-08-10,Grocery,42.46,41,,N,card,1740.86,1653.82
4287,93,2025-09-15,Electronics,104.36,82,0.2,Y,bank,8557.52,6846.02
4288,520,2025-07-20,Grocery,111.54,31,0.05,Y,card,3457.74,3284.85
4289,428,2025-09-15,Grocery,36.82,19,0.1,N,card,699.58,629.62
4290,493,2025-12-15,Fashion,127.39,38,0.1,N,card,4840.82,4356.74
4291,235,2025-08-13,Beauty,29.54,20,0.1,Y,card,590.8,531.72
4292,620,2025-07-21,Electronics,53.21,75,0.1,Y,bank,3990.75,3591.68
4293,161,2025-08-14,Grocery,85.69,65,0.0,N,card,5569.85,5569.85
4294,721,2025-08-24,Fashion,34.48,94,0.05,Y,wallet,3241.12,3079.06
4295,752,2025-07-02,Fashion,20.3,67,0.05,Y,card,1360.1,1292.09
4296,331,2025-07-19,Fashion,122.46,61,0.0,N,bank,7470.06,"₩7,470.06"
4297,333,2025-12-23,Fashion,68.38,70,0.05,N,,4786.6,4547.27
4298,50,2025-09-03,Electronics,93.32,26,0.05,N,wallet,2426.32,2305.0
4299,523,2025-12-19,Fashion,56.45,39,,Y,card,2201.55,2201.55
4300,668,2025-04-21,Fashion,80.44,81,0.0,Y,card,6515.64,"₩6,515.64"
4301,492,2025-01-06,Grocery,114.08,46,0.1,Y,card,5247.68,4722.91
4302,582,2025-08-24,Electronics,78.42,14,0.0,Y,bank,1097.88,1097.88
4303,681,2025-05-07,Grocery,122.31,35,0.0,Y,card,4280.85,4280.85
4304,272,2025-04-14,Electronics,121.27,79,0.1,Y,card,9580.33,8622.3
4305,580,2025-08-25,Electronics,123.67,89,0.0,Y,card,11006.63,11006.63
4306,252,2025-06-04,Fashion,107.18,10,0.05,N,card,1071.8,"₩1,018.21"
4307,560,2025-09-14,Electronics,77.77,18,0.0,N,card,1399.86,1399.86
4308,696,2025-08-23,Grocery,85.54,94,0.15,N,card,8040.76,"₩6,834.65"
4309,699,2025-10-16,Fashion,18.94,80,0.0,N,card,1515.2,1515.2
4310,90,2025-02-09,Beauty,40.86,73,0.0,Y,bank,2982.78,2982.78
4311,446,2025-10-15,Beauty,120.93,88,0.05,Y,card,10641.84,10109.75
4312,332,2025-07-16,Fashion,74.71,33,0.0,Y,card,2465.43,"₩2,465.43"
4313,139,2025-09-30,Grocery,49.08,14,0.1,Y,card,687.12,618.41
4314,357,2025-09-21,Electronics,35.19,60,0.1,N,bank,2111.4,"₩1,900.26"
4315,601,2025-02-26,Fashion,119.57,47,0.1,N,card,5619.79,5057.81
4316,274,2025-10-25,Grocery,127.75,38,0.05,N,bank,4854.5,4611.77
4317,19,2025-04-08,Electronics,93.35,55,0.15,Y,card,5134.25,4364.11
4318,311,2025-05-17,Electronics,167.19,61,0.05,N,card,10198.59,9688.66
4319,154,2025-03-28,Electronics,133.69,55,0.0,Y,card,7352.95,"₩7,352.95"
4320,390,2025-08-30,Fashion,91.39,84,0.0,Y,card,7676.76,7676.76
4321,260,2025-07-18,Fashion,37.73,77,0.1,Y,card,2905.21,"₩2,614.69"
4322,620,2025-11-06,Fashion,99.13,68,0.15,N,card,6740.84,5729.71
4323,797,2025-03-25,Fashion,83.21,19,0.0,N,bank,1580.99,1580.99
4324,571,2025-08-30,Fashion,42.42,13,0.15,Y,bank,551.46,468.74
4325,125,2025-10-08,Grocery,27.69,61,0.1,Y,card,1689.09,1520.18
4326,354,2025-11-19,Electronics,35.0,83,0.05,Y,,2905.0,2759.75
4327,273,2025-09-09,Grocery,186.49,27,0.1,Y,card,5035.23,4531.71
4328,619,2025-07-09,Grocery,23.32,85,0.0,N,card,1982.2,1982.2
4329,245,2025-06-01,Grocery,130.17,60,0.15,N,card,7810.2,6638.67
4330,450,2025-10-29,Grocery,51.61,32,0.1,N,card,1651.52,1486.37
4331,247,2025-10-05,Fashion,40.32,34,0.05,Y,card,1370.88,1302.34
4332,520,2025-05-19,Electronics,48.74,69,0.15,Y,card,3363.06,2858.6
4333,141,2025-06-25,Fashion,135.04,46,0.0,N,card,6211.84,6211.84
4334,362,2025-01-08,Beauty,78.28,77,0.15,N,bank,6027.56,5123.43
4335,8,2025-10-22,Grocery,130.61,86,0.0,Y,card,11232.46,11232.46
4336,478,2025-08-23,Electronics,93.16,27,0.1,N,bank,2515.32,2263.79
4337,352,2025-06-12,Electronics,83.09,38,0.05,Y,card,3157.42,2999.55
4338,495,2025-02-18,Beauty,62.56,39,0.1,N,card,2439.84,2195.86
4339,606,2025-10-29,Electronics,55.72,16,0.05,Y,wallet,891.52,846.94
4340,427,2025-02-07,Electronics,108.18,97,0.15,N,card,10493.46,8919.44
4341,39,2025-05-16,Fashion,30.61,50,0.0,Y,card,1530.5,1530.5
4342,593,2025-11-06,Beauty,34.47,83,0.0,Y,card,2861.01,2861.01
4343,187,2025-08-07,Fashion,74.87,46,0.0,Y,card,3444.02,3444.02
4344,596,2025-12-14,Fashion,47.25,36,0.1,Y,wallet,1701.0,1530.9
4345,600,2025-10-23,Grocery,96.99,30,,Y,card,2909.7,2764.21
4346,754,2025-02-03,Electronics,44.5,52,0.05,N,card,2314.0,2198.3
4347,93,2025-12-18,Beauty,22.6,60,0.15,Y,,1356.0,1152.6
4348,86,2025-03-20,Fashion,139.45,80,0.15,N,card,11156.0,9482.6
4349,44,2025-08-24,Fashion,51.41,22,0.0,Y,bank,1131.02,1131.02
4350,137,2025-09-30,Beauty,46.12,62,0.05,Y,card,2859.44,"₩2,716.47"
4351,421,2025-06-10,Beauty,62.98,96,0.0,N,card,6046.08,"₩6,046.08"
4352,74,2025-06-24,Fashion,89.86,72,0.15,Y,card,6469.92,5499.43
