,sensor_id,ts,temp_c,hum_pct,vibration
5551,S08,2025-02-22 07:00:00,17.92,65.5,1.04
5552,S08,2025-02-22 08:00:00,13.43,40.63,1.353
5553,S08,2025-02-22 09:00:00,18.89,52.25,0.728
5554,S08,2025-02-22 10:00:00,25.83,,1.377
5555,S08,2025-02-22 11:00:00,25.37,69.79,1.346
5556,S08,2025-02-22 12:00:00,21.1,43.78,1.682
5557,S08,2025-02-22 13:00:00,19.05,40.24,0.737
5558,S08,2025-02-22 14:00:00,26.53,48.5,1.069
5559,S08,2025-02-22 15:00:00,24.5,43.4,0.731
5560,S08,2025-02-22 16:00:00,26.24,59.92,0.416
5561,S08,2025-02-22 17:00:00,28.16,55.12,1.277
5562,S08,2025-02-22 18:00:00,24.2,50.42,0.955
5563,S08,2025-02-22 19:00:00,23.32,,0.891
5564,S08,2025-02-22 20:00:00,21.0,22.3,0.721
5565,S08,2025-02-22 21:00:00,23.78C,33.81,1.221
5566,S08,2025-02-22 22:00:00,20.63,,0.405
5567,S08,2025-02-22 23:00:00,26.78,,1.117
5568,S08,2025-02-23 00:00:00,19.57,53.26,
5569,S08,2025-02-23 01:00:00,24.96,62.98,0.526
5570,S08,2025-02-23 02:00:00,19.52,39.68,0.54
5571,S08,2025-02-23 03:00:00,21.95,34.98,1.214
5572,S08,2025-02-23 04:00:00,18.53,46.95,1.202
5573,S08,2025-02-23 05:00:00,23.52,62.83,2.73
5574,S08,2025-02-23 06:00:00,18.71,43.53,0.146
5575,S08,2025-02-23 07:00:00,25.06,37.21,1.691
5576,S08,2025-02-23 08:00:00,23.02,49.86,1.316
5577,S08,2025-02-23 09:00:00,16.2,32.12,3.857
5578,S08,2025-02-23 10:00:00,17.68,34.48,0.215
5579,S08,2025-02-23 11:00:00,22.56,48.33,1.473
5580,S08,2025-02-23 12:00:00,21.85,33.61,1.233
5581,S08,2025-02-23 13:00:00,27.99,44.34,0.668
5582,S08,2025-02-23 14:00:00,19.73,43.13,1.052
5583,S08,2025-02-23 15:00:00,21.85,33.62,1.364
5584,S08,2025-02-23 16:00:00,22.61,50.92,0.548
5585,S08,2025-02-23 17:00:00,23.44,65.84,0.339
5586,S08,2025-02-23 18:00:00,27.95,,0.851
5587,S08,2025-02-23 19:00:00,22.81C,38.06,0.698
5588,S08,2025-02-23 20:00:00,18.56,40.95,0.098
5589,S08,2025-02-23 21:00:00,27.97,51.46,2.405
5590,S08,2025-02-23 22:00:00,24.76,42.19,2.823
5591,S08,2025-02-23 23:00:00,19.32C,40.05,3.007
5592,S08,2025-02-24 00:00:00,18.27C,37.92,0.683
5593,S08,2025-02-24 01:00:00,19.47,46.08,
5594,S08,2025-02-24 02:00:00,20.9,47.25,1.245
5595,S08,2025-02-24 03:00:00,23.03,42.87,1.083
5596,S08,2025-02-24 04:00:00,20.12,51.26,0.61
5597,S08,2025-02-24 05:00:00,19.45,53.47,1.394
5598,S08,2025-02-24 06:00:00,18.28,59.82,3.536
5599,S08,2025-02-24 07:00:00,20.79,48.54,0.729
5600,S08,2025-02-24 08:00:00,21.64,49.45,2.124
5601,S08,2025-02-24 09:00:00,22.94,50.25,1.277
5602,S08,2025-02-24 10:00:00,15.4,41.84,1.354
5603,S08,2025-02-24 11:00:00,19.27C,53.95,0.791
5604,S08,2025-02-24 12:00:00,23.42,27.25,0.76
5605,S08,2025-02-24 13:00:00,27.12,51.39,0.694
5606,S08,2025-02-24 14:00:00,24.98,40.08,0.93
5607,S08,2025-02-24 15:00:00,15.78,47.73,3.923
5608,S08,2025-02-24 16:00:00,16.94,59.08,1.012
5609,S08,2025-02-24 17:00:00,24.42,57.45,1.679
5610,S08,2025-02-24 18:00:00,23.04,64.32,1.528
5611,S08,2025-02-24 19:00:00,23.25,17.68,0.35
5612,S08,2025-02-24 20:00:00,29.01,54.51,2.324
5613,S08,2025-02-24 21:00:00,20.26,43.38,1.01
5614,S08,2025-02-24 22:00:00,27.05,58.33,0.751
5615,S08,2025-02-24 23:00:00,23.99,39.06,1.702
5616,S08,2025-02-25 00:00:00,18.48,50.77,0.617
5617,S08,2025-02-25 01:00:00,14.24,38.74,1.422
5618,S08,2025-02-25 02:00:00,17.07,41.52,1.298
5619,S08,2025-02-25 03:00:00,25.13,31.44,0.861
5620,S08,2025-02-25 04:00:00,21.08,46.37,0.585
5621,S08,2025-02-25 05:00:00,23.33,39.94,1.425
5622,S08,2025-02-25 06:00:00,22.82,40.6,0.697
5623,S08,2025-02-25 07:00:00,20.8,63.3,1.035
5624,S08,2025-02-25 08:00:00,23.88,37.02,1.895
5625,S08,2025-02-25 09:00:00,22.5,56.74,0.464
5626,S08,2025-02-25 10:00:00,21.17,42.82,0.64
5627,S08,2025-02-25 11:00:00,20.92,42.92,0.799
5628,S08,2025-02-25 12:00:00,19.88,47.46,1.051
5629,S08,2025-02-25 13:00:00,23.0,41.21,1.657
5630,S08,2025-02-25 14:00:00,21.76,71.97,0.425
5631,S08,2025-02-25 15:00:00,25.72,36.41,4.195
5632,S08,2025-02-25 16:00:00,21.7,42.11,1.229
5633,S08,2025-02-25 17:00:00,20.09,46.38,0.244
5634,S08,2025-02-25 18:00:00,17.44,56.63,0.635
5635,S08,2025-02-25 19:00:00,25.29,52.47,0.417
5636,S08,2025-02-25 20:00:00,30.54,51.07,2.872
5637,S08,2025-02-25 21:00:00,23.26,42.27,2.403
5638,S08,2025-02-25 22:00:00,17.0,47.06,0.271
5639,S08,2025-02-25 23:00:00,26.4,58.02,0.723
5640,S08,2025-02-26 00:00:00,18.25,59.87,0.426
5641,S08,2025-02-26 01:00:00,22.41,36.47,0.786
5642,S08,2025-02-26 02:00:00,21.59,22.86,1.458
5643,S08,2025-02-26 03:00:00,22.76,56.32,0.374
5644,S08,2025-02-26 04:00:00,21.17,47.61,0.206
5645,S08,2025-02-26 05:00:00,20.16,49.62,1.219
5646,S08,2025-02-26 06:00:00,24.26,35.52,1.065
5647,S08,2025-02-26 07:00:00,20.41,49.67,2.1
5648,S08,2025-02-26 08:00:00,24.86,50.78,1.505
5649,S08,2025-02-26 09:00:00,19.8,60.41,0.717
5650,S08,2025-02-26 10:00:00,22.15,69.73,1.118
5651,S08,2025-02-26 11:00:00,19.67,48.43,1.44
5652,S08,2025-02-26 12:00:00,24.74,48.26,2.044
5653,S08,2025-02-26 13:00:00,20.18,46.41,1.26
5654,S08,2025-02-26 14:00:00,19.91,48.16,
5655,S08,2025-02-26 15:00:00,25.24,22.77,0.651
5656,S08,2025-02-26 16:00:00,23.6,41.6,0.682
5657,S08,2025-02-26 17:00:00,22.5,41.61,0.62
5658,S08,2025-02-26 18:00:00,19.99,63.16,1.051
5659,S08,2025-02-26 19:00:00,22.91,,1.547
5660,S08,2025-02-26 20:00:00,24.37,39.07,0.05
5661,S08,2025-02-26 21:00:00,25.3,40.35,1.692
5662,S08,2025-02-26 22:00:00,21.42,38.44,0.803
5663,S08,2025-02-26 23:00:00,25.11,,2.763
5664,S08,2025-02-27 00:00:00,14.63,51.37,0.792
5665,S08,2025-02-27 01:00:00,20.52,54.74,4.886
5666,S08,2025-02-27 02:00:00,17.82,41.82,1.512
5667,S08,2025-02-27 03:00:00,22.73,25.48,0.299
5668,S08,2025-02-27 04:00:00,19.53C,45.45,0.522
5669,S08,2025-02-27 05:00:00,27.67,54.11,0.391
5670,S08,2025-02-27 06:00:00,21.54,42.53,1.099
5671,S08,2025-02-27 07:00:00,22.18,33.12,0.603
5672,S08,2025-02-27 08:00:00,14.74,43.11,1.566
5673,S08,2025-02-27 09:00:00,17.47,,1.004
5674,S08,2025-02-27 10:00:00,24.65,48.5,3.467
5675,S08,2025-02-27 11:00:00,19.83,51.98,0.529
5676,S08,2025-02-27 12:00:00,25.23,37.79,1.266
5677,S08,2025-02-27 13:00:00,20.02,47.45,1.701
5678,S08,2025-02-27 14:00:00,24.04,35.24,0.843
5679,S08,2025-02-27 15:00:00,20.05,50.41,5.179
5680,S08,2025-02-27 16:00:00,23.83,28.11,1.291
5681,S08,2025-02-27 17:00:00,24.67,29.2,0.444
5682,S08,2025-02-27 18:00:00,25.49,64.99,1.449
5683,S08,2025-02-27 19:00:00,20.84,41.42,1.31
5684,S08,2025-02-27 20:00:00,19.34C,54.3,1.084
5685,S08,2025-02-27 21:00:00,24.93,39.9,3.0
5686,S08,2025-02-27 22:00:00,24.11,54.59,0.645
5687,S08,2025-02-27 23:00:00,25.57,34.39,1.147
5688,S08,2025-02-28 00:00:00,16.61,33.74,1.714
5689,S08,2025-02-28 01:00:00,22.49,57.28,0.175
5690,S08,2025-02-28 02:00:00,19.95,51.51,0.69
5691,S08,2025-02-28 03:00:00,17.46,23.22,0.841
5692,S08,2025-02-28 04:00:00,19.42,36.47,0.109
5693,S08,2025-02-28 05:00:00,23.6,,0.142
5694,S08,2025-02-28 06:00:00,21.55,61.74,1.816
5695,S08,2025-02-28 07:00:00,21.65,47.08,1.226
5696,S08,2025-02-28 08:00:00,21.61,45.88,2.918
5697,S08,2025-02-28 09:00:00,20.37,32.2,1.424
5698,S08,2025-02-28 10:00:00,25.27C,58.63,0.405
5699,S08,2025-02-28 11:00:00,21.9,54.77,
5700,S08,2025-02-28 12:00:00,17.73,26.13,1.012
5701,S08,2025-02-28 13:00:00,17.89,48.38,0.358
5702,S08,2025-02-28 14:00:00,20.65,16.72,2.736
5703,S08,2025-02-28 15:00:00,21.31,44.56,0.766
5704,S08,2025-02-28 16:00:00,24.73,36.35,1.766
5705,S08,2025-02-28 17:00:00,15.07,47.51,0.331
5706,S08,2025-02-28 18:00:00,25.13,29.7,1.584
5707,S08,2025-02-28 19:00:00,26.49,49.78,1.559
5708,S08,2025-02-28 20:00:00,21.78,32.15,1.07
5709,S08,2025-02-28 21:00:00,27.02,41.61,1.254
5710,S08,2025-02-28 22:00:00,21.48,36.19,0.806
5711,S08,2025-02-28 23:00:00,23.15C,34.64,0.934
5712,S08,2025-03-01 00:00:00,18.73,56.62,2.147
5713,S08,2025-03-01 01:00:00,25.06,45.53,1.68
5714,S08,2025-03-01 02:00:00,23.9,57.79,1.432
5715,S08,2025-03-01 03:00:00,23.88,43.54,0.764
5716,S08,2025-03-01 04:00:00,17.43,48.47,1.648
5717,S08,2025-03-01 05:00:00,21.24,58.99,1.175
5718,S08,2025-03-01 06:00:00,17.74,43.26,0.184
5719,S08,2025-03-01 07:00:00,21.71,40.19,0.702
5720,S08,2025-03-01 08:00:00,23.06,35.53,2.468
5721,S08,2025-03-01 09:00:00,25.62,39.25,1.317
5722,S08,2025-03-01 10:00:00,21.28,53.68,0.83
5723,S08,2025-03-01 11:00:00,22.54,48.62,0.939
5724,S08,2025-03-01 12:00:00,21.59,44.02,1.386
5725,S08,2025-03-01 13:00:00,18.99,47.93,0.529
5726,S08,2025-03-01 14:00:00,27.23C,52.88,1.633
5727,S08,2025-03-01 15:00:00,23.6,52.81,1.249
5728,S08,2025-03-01 16:00:00,26.91,,0.455
5729,S08,2025-03-01 17:00:00,25.26,35.72,1.376
5730,S08,2025-03-01 18:00:00,19.14,62.23,0.569
5731,S08,2025-03-01 19:00:00,21.22C,,
5732,S08,2025-03-01 20:00:00,25.26,52.04,0.278
5733,S08,2025-03-01 21:00:00,25.91,39.48,1.632
5734,S08,2025-03-01 22:00:00,25.56C,32.42,0.841
5735,S08,2025-03-01 23:00:00,23.68,36.72,1.402
5736,S08,2025-03-02 00:00:00,22.78,55.15,1.672
5737,S08,2025-03-02 01:00:00,17.44,40.21,0.365
5738,S08,2025-03-02 02:00:00,19.78,55.31,1.651
5739,S08,2025-03-02 03:00:00,17.22,49.92,1.954
5740,S08,2025-03-02 04:00:00,23.77C,32.11,1.027
5741,S08,2025-03-02 05:00:00,22.08,36.35,0.331
5742,S08,2025-03-02 06:00:00,23.22C,46.95,2.223
5743,S08,2025-03-02 07:00:00,20.48,60.46,0.892
5744,S08,2025-03-02 08:00:00,13.83C,52.42,0.49
5745,S08,2025-03-02 09:00:00,19.2,22.45,0.537
5746,S08,2025-03-02 10:00:00,22.16,50.21,1.139
5747,S08,2025-03-02 11:00:00,22.02,42.31,1.102
5748,S08,2025-03-02 12:00:00,24.75,46.9,1.113
5749,S08,2025-03-02 13:00:00,25.5,53.5,0.889
5750,S08,2025-03-02 14:00:00,20.63C,34.57,0.062
5751,S08,2025-03-02 15:00:00,24.8,55.4,1.127
5752,S08,2025-03-02 16:00:00,17.43,42.85,0.138
5753,S08,2025-03-02 17:00:00,24.75,34.72,0.985
5754,S08,2025-03-02 18:00:00,16.59,50.38,0.321
5755,S08,2025-03-02 19:00:00,24.56,35.43,0.119
5756,S08,2025-03-02 20:00:00,16.38C,35.73,1.16
5757,S08,2025-03-02 21:00:00,24.83,37.17,0.448
5758,S08,2025-03-02 22:00:00,28.27,50.13,1.282
5759,S08,2025-03-02 23:00:00,23.15,55.17,0.407
5760,S09,2025-02-01 00:00:00,22.31,39.86,1.855
5761,S09,2025-02-01 01:00:00,23.69,64.53,1.265
5762,S09,2025-02-01 02:00:00,12.42,43.33,0.36
5763,S09,2025-02-01 03:00:00,14.86,50.19,
5764,S09,2025-02-01 04:00:00,20.85,47.99,1.204
5765,S09,2025-02-01 05:00:00,17.66,44.52,1.368
5766,S09,2025-02-01 06:00:00,19.88,33.09,0.419
5767,S09,2025-02-01 07:00:00,29.45,46.0,1.795
5768,S09,2025-02-01 08:00:00,27.01,38.69,0.979
5769,S09,2025-02-01 09:00:00,23.52,36.7,1.094
5770,S09,2025-02-01 10:00:00,19.69,33.95,0.539
5771,S09,2025-02-01 11:00:00,23.53,47.29,0.768
5772,S09,2025-02-01 12:00:00,23.11,40.05,3.041
5773,S09,2025-02-01 13:00:00,21.71,45.39,1.796
5774,S09,2025-02-01 14:00:00,27.36,38.64,0.588
5775,S09,2025-02-01 15:00:00,16.72,31.41,1.09
5776,S09,2025-02-01 16:00:00,27.45,33.92,1.61
5777,S09,2025-02-01 17:00:00,21.54,57.18,0.769
5778,S09,2025-02-01 18:00:00,26.93,50.6,1.092
5779,S09,2025-02-01 19:00:00,22.71,47.62,0.24
5780,S09,2025-02-01 20:00:00,21.53,50.72,1.426
5781,S09,2025-02-01 21:00:00,21.39,32.87,1.587
5782,S09,2025-02-01 22:00:00,24.36,53.21,0.619
5783,S09,2025-02-01 23:00:00,24.8,28.46,0.813
5784,S09,2025-02-02 00:00:00,29.47,38.56,0.765
5785,S09,2025-02-02 01:00:00,25.27,38.0,3.177
5786,S09,2025-02-02 02:00:00,20.46,38.95,0.458
5787,S09,2025-02-02 03:00:00,17.03,26.34,0.236
5788,S09,2025-02-02 04:00:00,21.18,54.78,0.708
5789,S09,2025-02-02 05:00:00,22.79,27.05,1.015
5790,S09,2025-02-02 06:00:00,16.02,52.71,1.026
5791,S09,2025-02-02 07:00:00,21.37,48.1,1.346
5792,S09,2025-02-02 08:00:00,25.43,46.7,2.218
5793,S09,2025-02-02 09:00:00,20.24,41.82,0.479
5794,S09,2025-02-02 10:00:00,16.91C,39.1,0.992
5795,S09,2025-02-02 11:00:00,24.26,36.26,1.805
5796,S09,2025-02-02 12:00:00,27.02C,58.15,1.356
5797,S09,2025-02-02 13:00:00,21.63,39.81,2.616
5798,S09,2025-02-02 14:00:00,22.92,36.11,3.345
5799,S09,2025-02-02 15:00:00,26.14,53.32,0.481
5800,S09,2025-02-02 16:00:00,24.37,64.83,0.828
5801,S09,2025-02-02 17:00:00,20.77,31.73,0.934
5802,S09,2025-02-02 18:00:00,21.99,43.13,1.841
5803,S09,2025-02-02 19:00:00,22.93C,42.76,0.352
5804,S09,2025-02-02 20:00:00,23.35,33.43,0.222
5805,S09,2025-02-02 21:00:00,27.07,32.2,0.75
5806,S09,2025-02-02 22:00:00,20.51,49.18,1.458
5807,S09,2025-02-02 23:00:00,25.0,42.83,1.192
5808,S09,2025-02-03 00:00:00,19.88,51.2,1.942
5809,S09,2025-02-03 01:00:00,14.15,29.51,0.364
5810,S09,2025-02-03 02:00:00,22.89,31.87,0.445
5811,S09,2025-02-03 03:00:00,21.23,35.44,0.244
5812,S09,2025-02-03 04:00:00,16.99,,1.277
5813,S09,2025-02-03 05:00:00,15.65,,0.482
5814,S09,2025-02-03 06:00:00,24.13,39.85,0.337
5815,S09,2025-02-03 07:00:00,26.54,23.8,1.5
5816,S09,2025-02-03 08:00:00,21.82,35.58,0.374
5817,S09,2025-02-03 09:00:00,21.01,59.75,
5818,S09,2025-02-03 10:00:00,24.07,36.27,0.783
5819,S09,2025-02-03 11:00:00,19.98,47.19,0.522
5820,S09,2025-02-03 12:00:00,20.54,38.8,0.655
5821,S09,2025-02-03 13:00:00,25.21C,47.33,0.717
5822,S09,2025-02-03 14:00:00,18.93,51.91,
5823,S09,2025-02-03 15:00:00,26.11,25.82,0.501
5824,S09,2025-02-03 16:00:00,23.65,41.14,0.231
5825,S09,2025-02-03 17:00:00,26.9C,57.65,1.102
5826,S09,2025-02-03 18:00:00,17.35,35.51,0.327
5827,S09,2025-02-03 19:00:00,27.17,36.29,0.418
5828,S09,2025-02-03 20:00:00,23.05,45.06,2.147
5829,S09,2025-02-03 21:00:00,25.44,48.94,0.954
5830,S09,2025-02-03 22:00:00,21.14,29.12,0.386
5831,S09,2025-02-03 23:00:00,20.64,53.86,0.261
5832,S09,2025-02-04 00:00:00,23.88,43.7,1.077
5833,S09,2025-02-04 01:00:00,21.97,44.86,0.431
5834,S09,2025-02-04 02:00:00,22.34,46.76,1.467
5835,S09,2025-02-04 03:00:00,22.89,42.42,1.188
5836,S09,2025-02-04 04:00:00,22.82,54.41,2.894
5837,S09,2025-02-04 05:00:00,16.25,43.0,0.548
5838,S09,2025-02-04 06:00:00,20.31,48.07,0.748
5839,S09,2025-02-04 07:00:00,20.35,43.39,0.854
5840,S09,2025-02-04 08:00:00,27.74,47.33,2.304
5841,S09,2025-02-04 09:00:00,25.82,45.75,0.755
5842,S09,2025-02-04 10:00:00,19.14,32.29,1.157
5843,S09,2025-02-04 11:00:00,17.43C,52.21,1.256
5844,S09,2025-02-04 12:00:00,24.37,,0.772
5845,S09,2025-02-04 13:00:00,24.09,50.64,1.239
5846,S09,2025-02-04 14:00:00,26.71,47.4,2.506
5847,S09,2025-02-04 15:00:00,19.07,34.07,0.575
5848,S09,2025-02-04 16:00:00,27.91,44.8,2.254
5849,S09,2025-02-04 17:00:00,23.54,41.02,0.653
5850,S09,2025-02-04 18:00:00,27.05,46.5,0.825
5851,S09,2025-02-04 19:00:00,24.1,35.9,1.201
5852,S09,2025-02-04 20:00:00,22.11,54.72,0.867
5853,S09,2025-02-04 21:00:00,21.1,46.09,2.214
5854,S09,2025-02-04 22:00:00,27.89,54.88,0.339
5855,S09,2025-02-04 23:00:00,13.94,38.93,3.866
5856,S09,2025-02-05 00:00:00,23.74,37.76,2.165
5857,S09,2025-02-05 01:00:00,22.67,48.27,1.678
5858,S09,2025-02-05 02:00:00,18.55,30.98,1.918
5859,S09,2025-02-05 03:00:00,23.21C,,0.386
5860,S09,2025-02-05 04:00:00,20.59,58.71,0.847
5861,S09,2025-02-05 05:00:00,17.13,38.74,0.451
5862,S09,2025-02-05 06:00:00,20.39,45.52,1.724
5863,S09,2025-02-05 07:00:00,23.22,30.67,0.388
5864,S09,2025-02-05 08:00:00,21.7,54.15,0.196
5865,S09,2025-02-05 09:00:00,19.35,32.95,2.312
5866,S09,2025-02-05 10:00:00,23.96,32.68,1.072
5867,S09,2025-02-05 11:00:00,24.28,46.7,0.481
5868,S09,2025-02-05 12:00:00,25.9,34.26,1.15
5869,S09,2025-02-05 13:00:00,22.96C,25.19,1.092
5870,S09,2025-02-05 14:00:00,27.06,33.81,1.98
5871,S09,2025-02-05 15:00:00,20.37,46.97,0.868
5872,S09,2025-02-05 16:00:00,21.37,39.93,0.727
5873,S09,2025-02-05 17:00:00,18.45,48.89,0.214
5874,S09,2025-02-05 18:00:00,22.78,51.72,4.099
5875,S09,2025-02-05 19:00:00,23.31,49.82,1.678
5876,S09,2025-02-05 20:00:00,23.19,58.43,1.103
5877,S09,2025-02-05 21:00:00,19.46,45.59,3.197
5878,S09,2025-02-05 22:00:00,26.7,57.19,0.394
5879,S09,2025-02-05 23:00:00,18.47C,41.49,0.727
5880,S09,2025-02-06 00:00:00,17.34,57.65,0.322
5881,S09,2025-02-06 01:00:00,11.24,53.36,0.389
5882,S09,2025-02-06 02:00:00,23.75C,,0.55
5883,S09,2025-02-06 03:00:00,23.14,75.19,0.423
5884,S09,2025-02-06 04:00:00,20.22C,48.07,0.127
5885,S09,2025-02-06 05:00:00,21.99,51.08,1.406
5886,S09,2025-02-06 06:00:00,17.28,54.23,1.493
5887,S09,2025-02-06 07:00:00,17.92C,,2.774
5888,S09,2025-02-06 08:00:00,18.39,51.58,2.05
5889,S09,2025-02-06 09:00:00,22.54,52.0,0.863
5890,S09,2025-02-06 10:00:00,20.5,44.79,0.794
5891,S09,2025-02-06 11:00:00,22.39,39.15,1.071
5892,S09,2025-02-06 12:00:00,18.7,31.84,0.787
5893,S09,2025-02-06 13:00:00,17.97,45.84,1.904
5894,S09,2025-02-06 14:00:00,23.61,,2.044
5895,S09,2025-02-06 15:00:00,23.34,30.61,0.886
5896,S09,2025-02-06 16:00:00,23.96,60.1,0.172
5897,S09,2025-02-06 17:00:00,20.79,,0.725
5898,S09,2025-02-06 18:00:00,23.74,47.03,0.918
5899,S09,2025-02-06 19:00:00,18.23,32.97,3.174
5900,S09,2025-02-06 20:00:00,19.81,44.5,2.104
5901,S09,2025-02-06 21:00:00,24.36,45.79,3.287
5902,S09,2025-02-06 22:00:00,20.57,40.33,0.471
5903,S09,2025-02-06 23:00:00,19.87,59.38,1.046
5904,S09,2025-02-07 00:00:00,17.29,54.73,0.087
5905,S09,2025-02-07 01:00:00,25.5,,0.632
5906,S09,2025-02-07 02:00:00,19.19,49.03,0.498
5907,S09,2025-02-07 03:00:00,21.62,28.54,0.274
5908,S09,2025-02-07 04:00:00,20.32,49.72,1.332
5909,S09,2025-02-07 05:00:00,28.51,51.97,1.146
5910,S09,2025-02-07 06:00:00,20.82,58.85,2.845
5911,S09,2025-02-07 07:00:00,24.56,20.3,3.489
5912,S09,2025-02-07 08:00:00,24.39,60.47,0.528
5913,S09,2025-02-07 09:00:00,22.96,35.86,1.989
5914,S09,2025-02-07 10:00:00,21.82,52.31,0.701
5915,S09,2025-02-07 11:00:00,17.24,35.35,1.428
5916,S09,2025-02-07 12:00:00,23.85C,45.76,1.038
5917,S09,2025-02-07 13:00:00,29.03,50.28,1.234
5918,S09,2025-02-07 14:00:00,24.1,42.78,0.79
5919,S09,2025-02-07 15:00:00,28.91,,0.978
5920,S09,2025-02-07 16:00:00,24.98,40.52,1.276
5921,S09,2025-02-07 17:00:00,25.76C,38.24,3.511
5922,S09,2025-02-07 18:00:00,21.59,37.2,1.374
5923,S09,2025-02-07 19:00:00,22.8,30.06,0.593
5924,S09,2025-02-07 20:00:00,24.85,44.92,1.077
5925,S09,2025-02-07 21:00:00,27.01,39.21,1.228
5926,S09,2025-02-07 22:00:00,20.48C,60.32,1.233
5927,S09,2025-02-07 23:00:00,19.38,40.21,3.375
5928,S09,2025-02-08 00:00:00,20.01,57.0,1.656
5929,S09,2025-02-08 01:00:00,20.17,18.53,1.757
5930,S09,2025-02-08 02:00:00,22.1,49.55,1.818
5931,S09,2025-02-08 03:00:00,26.1,48.05,0.248
5932,S09,2025-02-08 04:00:00,19.22,56.22,1.743
5933,S09,2025-02-08 05:00:00,26.9,62.91,0.883
5934,S09,2025-02-08 06:00:00,23.02,49.46,1.595
5935,S09,2025-02-08 07:00:00,21.49,61.58,0.418
5936,S09,2025-02-08 08:00:00,16.35,41.72,1.724
5937,S09,2025-02-08 09:00:00,26.32,39.97,
5938,S09,2025-02-08 10:00:00,27.36,55.69,0.764
5939,S09,2025-02-08 11:00:00,23.5C,48.05,1.01
5940,S09,2025-02-08 12:00:00,23.74,56.27,5.421
5941,S09,2025-02-08 13:00:00,20.99,36.51,1.215
5942,S09,2025-02-08 14:00:00,16.47,42.04,0.177
5943,S09,2025-02-08 15:00:00,20.12,47.86,1.759
5944,S09,2025-02-08 16:00:00,18.24C,44.95,2.783
5945,S09,2025-02-08 17:00:00,18.62,54.23,0.862
5946,S09,2025-02-08 18:00:00,20.4,74.08,0.225
5947,S09,2025-02-08 19:00:00,21.35,43.49,0.422
5948,S09,2025-02-08 20:00:00,24.88,59.49,1.464
5949,S09,2025-02-08 21:00:00,27.48,42.85,0.823
5950,S09,2025-02-08 22:00:00,22.91,30.56,0.752
5951,S09,2025-02-08 23:00:00,26.19,,1.527
5952,S09,2025-02-09 00:00:00,19.18,35.59,1.343
5953,S09,2025-02-09 01:00:00,19.45,24.43,0.846
5954,S09,2025-02-09 02:00:00,21.61,43.25,1.08
5955,S09,2025-02-09 03:00:00,18.76,51.76,1.623
5956,S09,2025-02-09 04:00:00,21.6,22.66,1.266
5957,S09,2025-02-09 05:00:00,19.48,41.0,0.381
5958,S09,2025-02-09 06:00:00,18.45,32.38,1.925
5959,S09,2025-02-09 07:00:00,19.21C,57.69,0.762
5960,S09,2025-02-09 08:00:00,26.11,57.85,0.762
5961,S09,2025-02-09 09:00:00,22.33,48.34,0.533
5962,S09,2025-02-09 10:00:00,20.31,45.68,0.497
5963,S09,2025-02-09 11:00:00,22.4,40.67,2.488
5964,S09,2025-02-09 12:00:00,19.65,43.87,0.017
5965,S09,2025-02-09 13:00:00,20.69,61.02,0.174
5966,S09,2025-02-09 14:00:00,21.18,51.46,0.48
5967,S09,2025-02-09 15:00:00,17.27,47.69,0.791
5968,S09,2025-02-09 16:00:00,22.07C,63.47,1.506
5969,S09,2025-02-09 17:00:00,24.06,47.15,0.952
5970,S09,2025-02-09 18:00:00,23.7,48.4,0.505
5971,S09,2025-02-09 19:00:00,22.57,40.56,0.687
5972,S09,2025-02-09 20:00:00,26.42,28.93,0.748
5973,S09,2025-02-09 21:00:00,20.79,45.92,1.44
5974,S09,2025-02-09 22:00:00,26.87,40.87,3.28
5975,S09,2025-02-09 23:00:00,26.6,53.68,3.777
5976,S09,2025-02-10 00:00:00,20.8,30.96,1.436
5977,S09,2025-02-10 01:00:00,24.96,31.61,2.266
5978,S09,2025-02-10 02:00:00,18.05,44.88,0.582
5979,S09,2025-02-10 03:00:00,21.38,37.11,0.589
5980,S09,2025-02-10 04:00:00,20.33,39.2,1.672
5981,S09,2025-02-10 05:00:00,18.58,44.71,1.056
5982,S09,2025-02-10 06:00:00,20.09,34.55,
5983,S09,2025-02-10 07:00:00,22.46,43.09,1.055
5984,S09,2025-02-10 08:00:00,22.6,63.3,0.274
5985,S09,2025-02-10 09:00:00,23.44,45.35,0.498
5986,S09,2025-02-10 10:00:00,19.65C,41.13,1.015
5987,S09,2025-02-10 11:00:00,21.52,46.49,0.896
5988,S09,2025-02-10 12:00:00,21.62,37.21,2.691
5989,S09,2025-02-10 13:00:00,20.12,48.89,0.587
5990,S09,2025-02-10 14:00:00,22.23,53.82,1.782
5991,S09,2025-02-10 15:00:00,15.95,38.98,2.484
5992,S09,2025-02-10 16:00:00,19.03,39.58,0.417
5993,S09,2025-02-10 17:00:00,21.2,49.34,0.446
5994,S09,2025-02-10 18:00:00,21.72,27.38,2.763
5995,S09,2025-02-10 19:00:00,24.97,57.8,1.366
5996,S09,2025-02-10 20:00:00,21.47,36.95,
5997,S09,2025-02-10 21:00:00,28.41,25.53,1.512
5998,S09,2025-02-10 22:00:00,19.01,45.15,3.038
5999,S09,2025-02-10 23:00:00,29.17,33.56,1.183
6000,S09,2025-02-11 00:00:00,17.28,30.52,0.341
6001,S09,2025-02-11 01:00:00,16.83,34.28,0.509
6002,S09,2025-02-11 02:00:00,18.19,44.19,1.201
